name,category,price,image_url
Masti Roll Tutti Frutti 24x 13gr,golosinas,500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/masti-roll-tutti-frutti-24x-13gr.webp
Masticable Fruta Arcor X800 Gr (242 U),golosinas,7000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/masticable-fruta-arcor-x800-gr-242-u.webp
Melitas X159 Gr,golosinas,1600,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/melitas-x159-gr.webp
Membrillo Estuche X500 Gr,golosinas,2800,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/membrillo-estuche-x500-gr.webp
Menta Chocolate X 715gr,golosinas,8716,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/menta-chocolate-x-715gr.webp
Mentha Cristal X822 Gr,golosinas,7533,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentha-cristal-x822-gr.webp
"Mentho Plus Cereza 29,4gr",golosinas,700,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-cereza-294gr.webp
Mentho Plus Frio Cherry,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-frio-cherry.webp
"Mentho Plus Menta 29,4gr",golosinas,700,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-menta-294gr.webp
"Mentho Plus Menthol 29,4 Gr",golosinas,700,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-menthol-294-gr.webp
"Mentho Plus Miel 29,4gr",golosinas,700,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-miel-294gr.webp
Mentho Plus Mix Berries,golosinas,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-mix-berries.webp
Mentho Plus S/a Cherry 12 X 27.7 Gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-sa-cherry-12-x-277-gr.webp
Mentho Plus S/a Durazno 12,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-sa-durazno-12.webp
Mentho Plus S/a Mentol 12,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-sa-mentol-12.webp
Mentho Plus S/a Strong 12 X 26.6,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-sa-strong-12-x-266.webp
Mentho Plus S/a Strong 26gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-sa-strong-26gr.webp
"Mentho Plus Strong 29,4gr",golosinas,700,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mentho-plus-strong-294gr.webp
Mister Evolution Cherry 24 X 18gr,golosinas,400,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mister-evolution-cherry-24-x-18gr.webp
Mister Pop Evolution Blueberry 24 X 18gr,golosinas,400,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mister-pop-evolution-blueberry-24-x-18gr.webp
Mogul Anillos X 1 Kg,golosinas,6631,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mogul-anillos-x-1-kg.webp
Mogul Bananitas 12 X 30gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mogul-bananitas-12-x-30gr.webp
Mogul Extreme Rock 10 X 45gr,golosinas,1200,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mogul-extreme-rock-10-x-45gr.webp
Mogul Frutal 10 X 50gr,golosinas,1400,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mogul-frutal-10-x-50gr.webp
Mogul Jelly Beans 10 X 50g,golosinas,1200,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mogul-jelly-beans-10-x-50g.webp
Mogul Oso Extreme 10 X 50gr,golosinas,1200,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mogul-oso-extreme-10-x-50gr.webp
Mogul Oso Extreme X80 Gr,golosinas,2420,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mogul-oso-extreme-x80-gr.webp
Mogul Piecitos 12 X 30 Gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mogul-piecitos-12-x-30-gr.webp
Mogul Sandia Extreme,golosinas,1200,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mogul-sandia-extreme.webp
Mogul Twist Max Blueberry 24 X 25 Gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mogul-twist-max-blueberry-24-x-25-gr.webp
Moustrito,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/moustrito.webp
Ojitos Halloween,golosinas,1200,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/ojitos-halloween.webp
Rollo Mogul Acido Extreme 12 X 35gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/rollo-mogul-acido-extreme-12-x-35gr.webp
Rollo Mogul Frutal X30 Gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/rollo-mogul-frutal-x30-gr.webp
Saquito Fruta X810 Gr,golosinas,5664,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saquito-fruta-x810-gr.webp
Top Line 7 Strawberry 16 X 14 Gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-7-strawberry-16-x-14-gr.webp
Top Line 7 Ultra Beery 12 X 24gr,golosinas,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-7-ultra-beery-12-x-24gr.webp
Top Line 7 Ultra Citrus Blueberry 24gr,golosinas,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-7-ultra-citrus-blueberry-24gr.webp
Top Line 7 Ultra Clean 12 X 25gr,golosinas,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-7-ultra-clean-12-x-25gr.webp
Top Line 7 Violet Cherry 16 X 14 Gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-7-violet-cherry-16-x-14-gr.webp
Top Line Bubble Fun 16x14gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-bubble-fun-16x14gr.webp
Top Line Defense 20 X 6.7gr,golosinas,700,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-defense-20-x-67gr.webp
Top Line Fruta 20 X 6.7g,golosinas,700,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-fruta-20-x-67g.webp
Top Line Menta 16 X 14 Gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-menta-16-x-14-gr.webp
Top Line Menta 20 X 6.7 G,golosinas,700,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-menta-20-x-67-g.webp
Top Line Menthol 16 X 14 Gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-menthol-16-x-14-gr.webp
Top Line Sandia 16 X 14 Gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-sandia-16-x-14-gr.webp
Top Line Sandia/menta X20 U,golosinas,700,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-sandiamenta-x20-u.webp
Top Line Strong 16 X 29 Gr,golosinas,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-strong-16-x-29-gr.webp
Top Line Strong 20 X 6.7 Gr,golosinas,700,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-strong-20-x-67-gr.webp
Top Line Ultra Gmint 12 X 24 Gr,golosinas,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/top-line-ultra-gmint-12-x-24-gr.webp
3d Mega Tubito 85gr,snacks,3100,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/3d-mega-tubito-85gr.webp
3d Mega Tubito X43 Gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/3d-mega-tubito-x43-gr.webp
Cheetos Chisitos Superqueso X43gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/cheetos-chisitos-superqueso-x43gr.webp
Cheetos Chisitos Superqueso X85gr,snacks,3100,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/cheetos-chisitos-superqueso-x85gr.webp
Chisitos,snacks,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/chisitos.webp
Doritos Sweet Chili X74gr,snacks,3100,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/doritos-sweet-chili-x74gr.webp
Doritos X40gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/doritos-x40gr.webp
Doritos X77gr,snacks,3100,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/doritos-x77gr.webp
Kesitas Estuche X125 Gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/kesitas-estuche-x125-gr.webp
Palitos,snacks,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/palitos.webp
Papas Boutique,snacks,2800,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/papas-boutique.webp
Papas Lays Clasicas X40gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/papas-lays-clasicas-x40gr.webp
Papas Lays Clasicas X85gr,snacks,3100,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/papas-lays-clasicas-x85gr.webp
Papas Lays Queso Y Cebolla X77gr,snacks,3100,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/papas-lays-queso-y-cebolla-x77gr.webp
Papas Lays Serrano X77gr,snacks,3100,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/papas-lays-serrano-x77gr.webp
Papas Tafi,snacks,2600,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/papas-tafi.webp
Pep Rueditas Pizza X40gr,snacks,1400,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/pep-rueditas-pizza-x40gr.webp
Quento Asado,snacks,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/quento-asado.webp
Quento Barbacoa,snacks,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/quento-barbacoa.webp
Quento Jamon Serrano,snacks,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/quento-jamon-serrano.webp
Quento Limon,snacks,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/quento-limon.webp
Quento Nacho,snacks,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/quento-nacho.webp
Quento Onduladas,snacks,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/quento-onduladas.webp
Quento Queso Cheddar,snacks,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/quento-queso-cheddar.webp
Quento Salame,snacks,2500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/quento-salame.webp
Ramen Arcor Sabor Pollo Picante 70gr,snacks,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/ramen-arcor-sabor-pollo-picante-70gr.webp
Ramen Arcor Sabor Pollo X70gr,snacks,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/ramen-arcor-sabor-pollo-x70gr.webp
Rex Estuche X125 Gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/rex-estuche-x125-gr.webp
Saladix Calabresa 100gr,snacks,1600,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-calabresa-100gr.webp
Saladix Jamon 100gr,snacks,1600,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-jamon-100gr.webp
Saladix Papa Crema/cebolla X58gr,snacks,1500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-papa-cremacebolla-x58gr.webp
Saladix Papa Crema/cebolla X95gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-papa-cremacebolla-x95gr.webp
Saladix Picante X 100 Gr,snacks,1600,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-picante-x-100-gr.webp
Saladix Pizza 100 Gr,snacks,1600,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-pizza-100-gr.webp
Saladix Snack Cross X67gr,snacks,1200,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-snack-cross-x67gr.webp
Saladix Snack Original X58gr,snacks,1500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-snack-original-x58gr.webp
Saladix Snack Original X95 Gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-snack-original-x95-gr.webp
Saladix Barbacoa X58gr,snacks,1500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-barbacoa-x58gr.webp
Saladix Barbacoa X95gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-barbacoa-x95gr.webp
Saladix Cheddar X58gr,snacks,1500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-cheddar-x58gr.webp
Saladix Cheddar X95gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/saladix-cheddar-x95gr.webp
Tostadas Criollitas Clasicas X195 Gr,snacks,1800,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/tostadas-criollitas-clasicas-x195-gr.webp
Tostadas Criollitas Salvado X195 Gr,snacks,1800,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/tostadas-criollitas-salvado-x195-gr.webp
Twistos Jamon X40gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/twistos-jamon-x40gr.webp
Twistos Jamon X95gr,snacks,2900,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/twistos-jamon-x95gr.webp
Twistos Queso X40gr,snacks,2000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/twistos-queso-x40gr.webp
Twistos Queso X95gr,snacks,2900,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/twistos-queso-x95gr.webp
Mani Crocante El Nono,snacks,800,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mani-crocante-el-nono.webp
Mani Pelado El Nono,snacks,800,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mani-pelado-el-nono.webp
Mani King Frito Con Sal 100 Gr,snacks,1500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mani-king-frito-con-sal-100-gr.webp
Mani King Pasta De Mani X485gr,snacks,3500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mani-king-pasta-de-mani-x485gr.webp
Mani King Tostado Sin Sal X100gr,snacks,1000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/mani-king-tostado-sin-sal-x100gr.webp
Maniking Cheff Crema Y Cebolla X80gr,snacks,1500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/maniking-cheff-crema-y-cebolla-x80gr.webp
Maniking Cheff Limon Y Pimienta X80gr,snacks,1500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/maniking-cheff-limon-y-pimienta-x80gr.webp
Maniking Cheff Panceta X80 Gr,snacks,1500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/maniking-cheff-panceta-x80-gr.webp
Maniking Con Sal Doy Pack X350gr,snacks,3500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/maniking-con-sal-doy-pack-x350gr.webp
Maniking Pasta De Mani X245gr,snacks,2800,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/maniking-pasta-de-mani-x245gr.webp
Maniking Peanut Jamon X80gr,snacks,1500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/maniking-peanut-jamon-x80gr.webp
Maniking Peanut Pizza X80gr,snacks,1500,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/maniking-peanut-pizza-x80gr.webp
Maniking Peanut Queso X80gr,snacks,1200,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/maniking-peanut-queso-x80gr.webp
Maniking Tost. C/ Cascara X400gr,snacks,3000,https://upfnswxvjbbhffsildji.supabase.co/storage/v1/object/public/toma-images/comida/maniking-tost-c-cascara-x400gr.webp
